"","X100","X101","X102","X103","X104","X105","X106","X107","X108","X109","X10","X110","X111","X112","X113","X114","X115","X116","X117","X118","X119","X11","X120","X121","X122","X123","X124","X125","X126","X127","X128","X129","X12","X130","X131","X132","X133","X134","X135","X136","X137","X138","X139","X13","X14","X15","X16","X17","X18","X19","X1","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X2","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X3","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X4","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X5","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X6","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X7","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X8","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X9"
"hsa-miR-6826-5p",0,0,0,0,0,0,2.01726076318533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20395182305232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.34060050285087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6827-3p",0,0,0,0,0,0,0,0,0,3.21568573241288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6829-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86195638579227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.80162534124123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6832-5p",0,0,2.58233690754569,0,0,0,0,2.79948640354191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.97866183322707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.36812918805522,0,0,0,0,0,0,0,0,0,0,0,4.76506976086885,0,0,0,0,0,0,2.37685803151653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26780030487254,0,0,0,0,0,0,0,2.33917605197375,0,0,0,0,0,0,0,0,9.55746422929481,0,0,0,0,0,0,0,3.85572208957271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53300755948184,0,21.035819159921,0,0,0,0,0
"hsa-miR-6833-3p",0,0,0,0,1.94843867894792,0.719283803776061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6834-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6855604427942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38253488043442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6836-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21618258887823,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6836-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.538502423479595,0.608091294439113,0,0,0,0,0,0,0,0,0,1.46799608322653,0,0,1.88701553285434,0
"hsa-miR-6837-3p",9.55349239490532,12.5844333010793,10.3293476301828,10.6064973912975,5.84531603684376,0,1.00863038159267,2.79948640354191,8.29362615978608,0,6.17271148257216,0,0,0,0,0,0,4.13129925537961,0,0,0,0,0,3.32622061107569,0,0,0,0,0,0,13.008269884358,0,0,0,0,9.88570362950846,0,13.5224916292004,0,0,0,0,0,7.19854316307451,0,0,0,0,0,7.69195200823201,12.3699205119811,0,3.86369127492442,6.29239966362012,0,0,9.53013952173769,0,0,0,0,12.1658820140742,0,11.8842901575827,3.08066633506406,0,0,0,0,0,0,7.09294315663464,0,2.71601734812251,0,1.8662331585657,2.54347925071854,0,4.06412680610751,3.45048603258624,0,1.54567568756473,3.36808512203663,5.31959289957585,0,0,2.15115640301915,0,7.93730106705389,2.22426377296377,6.08248562930939,8.04040109783313,4.96416393378386,0,18.4564928796172,2.07957951845665,3.50876407796062,14.6289399955356,0,4.8158072922093,0,0,0,0,0,16.7255624012659,0,0,0,0,63.3876295142338,0,4.03729517291552,0,27.4330815425075,4.23505702026005,0,5.87690818973378,0,8.35150125712719,0,0,8.65956041658699,0.538502423479595,3.64854776663468,0,0,9.6853734606211,0,0,3.67510646861127,3.06601511896367,0,7.88843218497038,4.40398824967959,0,69.922491304935,7.54806213141738,0
"hsa-miR-6837-5p",0,0,0,0,0,1.43856760755212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.20243801186184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20395182305232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.87690818973378,0,0,0,0,0,0,0,0,2.73522353660384,0,0,0,0,0,0,0,2.93599216645306,0,0,0,0
"hsa-miR-6838-5p",0,0,0,7.57606956521251,0,2.15785141132818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1658820140742,0,0,0,0,0,0,0,0,0,0,0,0,4.3592191664033,0,0,0,0,0,0,2.06090091675297,0,0,0,0,0,0,1.13390015243627,0,4.34463259236385,0,0,0,0,0,0,0,0,3.61185546915697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.34060050285087,0,0,0,1.07700484695919,0,0,4.10283530490576,0,3.92887456703789,0,1.83755323430563,0,0,0,0,0,0,0,0
